,player_id,month_year,avg_normalized_efficiency
44,-johnnyc-,2015-10-01,0.2078568116754747
45,-johnnyc-,2015-11-01,0.21875
46,-johnnyc-,2015-12-01,0.27289789154013294
47,-lexx-,2014-06-01,0.2004050382078396
48,-lexx-,2014-07-01,0.21002161807491
49,-lexx-,2014-08-01,0.3979098550221227
50,-lexx-,2014-09-01,0.221212654625462
51,-lexx-,2014-10-01,0.2694741243809108
52,-lexx-,2014-11-01,0.29506846266057923
53,-lexx-,2014-12-01,0.2906457467605855
54,-lexx-,2015-01-01,0.1655743048915707
55,-lexx-,2015-02-01,0.17436016427140558
56,-lexx-,2015-04-01,0.14412759636903844
57,-lexx-,2015-05-01,0.09194372261006145
58,-lexx-,2015-06-01,0.10302760611520792
59,-lexx-,2015-07-01,0.285541827161738
60,-lexx-,2015-08-01,0.17391548432827608
61,-lexx-,2015-09-01,0.11246467748970893
62,-lexx-,2015-10-01,0.28368859143864866
63,-lexx-,2015-11-01,0.27088449196772807
64,-lexx-,2015-12-01,0.5059040208296719
65,1169,2014-04-01,0.29744219994432364
66,1169,2014-05-01,0.15072400160140031
67,1169,2014-06-01,0.38069546211483235
68,1169,2014-07-01,0.12581398877419114
69,1169,2014-08-01,0.2730825784239044
70,1169,2014-09-01,0.21808287870088994
71,1169,2014-10-01,0.27996650328706085
72,1169,2014-11-01,0.2689035069873163
73,1169,2014-12-01,0.25139283483682584
74,1169,2015-01-01,0.3691090459753335
75,1169,2015-02-01,0.2732334357345716
76,1169,2015-03-01,0.365069723648625
77,1169,2015-04-01,0.2683414180930541
78,1169,2015-05-01,0.14864965694540952
79,1169,2015-06-01,0.15798838203395255
80,1169,2015-07-01,0.32586327162423323
81,1169,2015-08-01,0.3210931032635691
82,1169,2015-09-01,0.45512705527729214
83,1169,2015-10-01,0.3480787251987923
84,1169,2015-11-01,0.13453520389042928
85,1169,2015-12-01,0.24443655034866762
86,1365,2013-03-01,0.24395098056474315
87,1365,2013-04-01,0.28045741963447857
88,1365,2013-05-01,0.17774561613498296
89,1365,2013-06-01,0.15411684230643546
90,1365,2013-07-01,0.19931575523920614
91,1365,2013-08-01,0.15525025397653747
92,1365,2013-09-01,0.11873422796696245
93,1365,2013-10-01,0.14779432775020723
94,1365,2013-11-01,0.1416122669071988
95,1365,2013-12-01,0.15302647386269264
96,1365,2014-01-01,0.38620689655172413
97,1365,2014-03-01,0.11594202898550725
98,1365,2014-04-01,0.24597513315348965
99,1365,2014-06-01,0.41504912532949917
100,1365,2014-07-01,0.2668410725964683
101,1365,2014-09-01,0.08687946882872062
102,1365,2014-10-01,0.13238108640585422
103,1365,2014-12-01,0.14997381092741394
104,1365,2015-01-01,0.13111952189232526
105,1365,2015-02-01,0.07977207977207977
106,1365,2015-04-01,0.11730588190780745
107,1365,2015-05-01,0.22707398032842716
108,1365,2015-06-01,0.22199201645270056
109,1365,2015-07-01,0.1059017077947551
110,1365,2015-08-01,0.1363573608604438
111,1365,2015-09-01,0.12296054526982973
112,1365,2015-10-01,0.20078451668666297
113,1365,2015-11-01,0.05217391304347826
114,1365,2015-12-01,0.14736842105263157
115,1705012330402,2013-06-01,0.422148654334543
116,1705012330402,2013-07-01,0.2650238735699136
117,1705012330402,2013-08-01,0.29819372003951417
118,1705012330402,2013-09-01,0.512756853527481
119,1705012330402,2013-10-01,0.37798976547208374
120,1705012330402,2013-11-01,0.35357482444803623
121,1705012330402,2013-12-01,0.29647683488725657
122,1705012330402,2014-01-01,0.39818287332740826
123,1705012330402,2014-02-01,0.44874797068427597
124,1705012330402,2014-03-01,0.3401748795194816
125,1705012330402,2014-04-01,0.3647479683157586
126,1705012330402,2014-05-01,0.40199947373060463
127,1705012330402,2014-06-01,0.2492026635903619
128,1705012330402,2014-07-01,0.13821715859277872
129,1705012330402,2014-08-01,0.2406761100079932
130,1705012330402,2014-09-01,0.4938103986470891
131,1705012330402,2014-10-01,0.6249875293265161
132,1705012330402,2014-11-01,0.29915318265554003
133,1705012330402,2014-12-01,0.45200656752812607
134,1705012330402,2015-01-01,0.38963247310715987
135,1705012330402,2015-02-01,0.35281019546963555
136,1705012330402,2015-03-01,0.1448822316292196
137,1705012330402,2015-04-01,0.25491783486752206
138,1705012330402,2015-05-01,0.5615287319356744
139,1705012330402,2015-06-01,0.4928474730363525
140,1705012330402,2015-07-01,0.40807999425020525
141,1705012330402,2015-08-01,0.1656121025028386
142,1705012330402,2015-09-01,0.32373050366164574
143,1705012330402,2015-10-01,0.07777777777777778
144,1705012330402,2015-11-01,0.22541460702547692
145,1705012330402,2015-12-01,0.8554216867469879
146,2007gabor,2013-12-01,0.268008209284805
147,2007gabor,2014-01-01,0.41217272199174376
148,2007gabor,2014-02-01,0.20728630089670835
149,2007gabor,2014-03-01,0.4362910601902079
150,2007gabor,2014-04-01,0.26142168266624866
151,2007gabor,2014-05-01,0.3426734003757038
152,2007gabor,2014-06-01,0.5941228004417892
153,2007gabor,2014-08-01,0.1981981981981982
154,2007gabor,2014-10-01,0.1866029776824169
155,2007gabor,2014-11-01,0.38334525842817535
156,2007gabor,2014-12-01,0.4242483502590175
157,2007gabor,2015-01-01,0.4701521889249791
158,2007gabor,2015-02-01,0.27483434936103146
159,2007gabor,2015-05-01,0.327885641659458
160,2007gabor,2015-06-01,0.4149570330504458
161,2007gabor,2015-07-01,0.44666093928612416
162,2007gabor,2015-08-01,0.5156921429300905
163,2007gabor,2015-09-01,0.20669461067521494
164,2007gabor,2015-10-01,0.48848599752060984
165,2007gabor,2015-11-01,0.15147652175508847
166,2007gabor,2015-12-01,0.4458196131628536
167,3ian,2013-11-01,0.32069680010475876
168,3ian,2013-12-01,0.2989330091682827
169,3ian,2014-01-01,0.23321410006712318
170,3ian,2014-02-01,0.36378963843638906
171,3ian,2014-03-01,0.29939285148619393
172,3ian,2014-04-01,0.4224669775143851
173,3ian,2014-05-01,0.15625
174,3ian,2014-06-01,0.08196721311475409
175,3ian,2014-07-01,0.3604356330787863
176,3ian,2014-08-01,0.1399152029073289
177,3ian,2014-09-01,0.18665242988255806
178,3ian,2014-12-01,0.4214911676983587
179,3ian,2015-01-01,0.2127650611564824
180,3ian,2015-02-01,0.45513459621136587
181,3ian,2015-04-01,0.1890468594526894
182,3ian,2015-05-01,0.5031333860585825
183,3ian,2015-06-01,0.20090234249526284
184,3ian,2015-07-01,0.39488028883946125
185,3ian,2015-08-01,0.3731748594128786
186,3ian,2015-09-01,0.2915116749931025
187,3ian,2015-10-01,0.20055502092058075
188,3ian,2015-11-01,0.24876212980642218
189,3ian,2015-12-01,0.3482568155803227
190,7day,2013-10-01,0.23758502095092976
191,7day,2013-11-01,0.23644308043558715
192,7day,2013-12-01,0.20777165491366023
193,7day,2014-01-01,0.2504742337216895
194,7day,2014-02-01,0.1719778883988631
195,7day,2014-03-01,0.3951549328470171
196,7day,2014-04-01,0.206979766582815
197,7day,2014-05-01,0.41548214723584687
198,7day,2014-06-01,0.6208169753519169
199,7day,2014-07-01,0.26633434715396265
200,7day,2014-08-01,0.2917917646738061
201,7day,2014-09-01,0.4278880326136475
202,7day,2014-10-01,0.5851621401425914
203,7day,2014-11-01,0.6121768846176657
204,7day,2014-12-01,0.5196930124127843
205,7day,2015-01-01,0.4891296944376742
206,7day,2015-02-01,0.4718419664737733
207,7day,2015-04-01,0.34458095241427816
208,7day,2015-05-01,0.7948717948717948
209,7day,2015-06-01,0.5218802685289725
210,7day,2015-07-01,0.3489556056848763
211,7day,2015-08-01,0.5039980235671334
212,7day,2015-09-01,0.32807803199068697
213,7day,2015-10-01,0.2656019684174012
214,7day,2015-11-01,0.6274610323212771
215,7day,2015-12-01,0.30488163623093145
216,a442,2014-06-01,0.14904149147184526
217,a442,2014-07-01,0.1241685347630665
218,a442,2014-08-01,0.24450666253547934
219,a442,2014-09-01,0.07602958833248807
220,a442,2014-10-01,0.28652108952602023
221,a442,2014-11-01,0.2261215516064903
222,a442,2014-12-01,0.0547945205479452
223,a442,2015-01-01,0.09942857142857142
224,a442,2015-02-01,0.09466022908078753
225,a442,2015-03-01,1.0129870129870129
226,a442,2015-04-01,0.152
227,a442,2015-05-01,0.181059482516486
228,a442,2015-06-01,0.17568697191274932
229,a442,2015-07-01,0.0870111513166241
230,a442,2015-08-01,0.3315571706075334
231,a442,2015-09-01,0.2499046050357282
232,a442,2015-10-01,0.2631391553087666
233,a442,2015-11-01,0.1346056135400373
234,a442,2015-12-01,0.17813216090655115
235,a8b,2013-12-01,0.28
236,a8b,2014-02-01,0.18174004913489566
237,a8b,2014-03-01,0.1478524552165133
238,a8b,2014-04-01,0.22047503740106192
239,a8b,2014-05-01,0.1990831342575669
240,a8b,2014-06-01,0.133983789718419
241,a8b,2014-07-01,0.17701015062036896
242,a8b,2014-08-01,0.11138142629690943
243,a8b,2014-09-01,0.4305589546866375
244,a8b,2014-10-01,0.023222060957910014
245,a8b,2014-11-01,0.19932616513386964
246,a8b,2014-12-01,0.2885351053914867
247,a8b,2015-01-01,0.14466586073259963
248,a8b,2015-02-01,0.2881019914937428
249,a8b,2015-03-01,0.009259259259259259
250,a8b,2015-04-01,0.25346294750932435
251,a8b,2015-05-01,0.11708626025433948
252,a8b,2015-06-01,0.18008310320986456
253,a8b,2015-07-01,0.2914702059870873
254,a8b,2015-08-01,0.20048350765669387
255,a8b,2015-09-01,0.1532172599946768
256,a8b,2015-10-01,0.2598888640402464
257,a8b,2015-11-01,0.16277516358453642
258,a8b,2015-12-01,0.2926011249818319
259,a_r_a_k_e_l_y_a_n,2014-02-01,0.35971128465878505
260,a_r_a_k_e_l_y_a_n,2014-03-01,0.45694764502333174
261,a_r_a_k_e_l_y_a_n,2014-04-01,0.26996969778387836
262,a_r_a_k_e_l_y_a_n,2014-05-01,0.17954373608382823
263,a_r_a_k_e_l_y_a_n,2014-06-01,0.5121951219512195
264,a_r_a_k_e_l_y_a_n,2014-07-01,0.31018614022799457
265,a_r_a_k_e_l_y_a_n,2014-08-01,0.3759920365260802
266,a_r_a_k_e_l_y_a_n,2014-09-01,1.0
267,a_r_a_k_e_l_y_a_n,2014-10-01,0.5585074479859544
268,a_r_a_k_e_l_y_a_n,2014-11-01,0.3362090286692853
269,a_r_a_k_e_l_y_a_n,2014-12-01,0.128
270,a_r_a_k_e_l_y_a_n,2015-01-01,1.0163934426229508
271,a_r_a_k_e_l_y_a_n,2015-02-01,0.3105437678492707
272,a_r_a_k_e_l_y_a_n,2015-06-01,0.5057471264367817
273,a_r_a_k_e_l_y_a_n,2015-08-01,0.5251958617065154
274,a_r_a_k_e_l_y_a_n,2015-09-01,0.575
275,a_r_a_k_e_l_y_a_n,2015-10-01,0.429359884584519
276,a_r_a_k_e_l_y_a_n,2015-11-01,1.0149253731343284
277,a_r_a_k_e_l_y_a_n,2015-12-01,0.41313377325469813
278,aalto,2013-06-01,0.084539499035346
279,aalto,2013-07-01,0.14758810177977455
280,aalto,2013-08-01,0.24274801146899974
281,aalto,2013-09-01,0.11969325079928361
282,aalto,2013-10-01,0.13194185398349725
283,aalto,2013-11-01,0.16558304038056895
284,aalto,2013-12-01,0.0946921759948895
285,aalto,2014-01-01,0.1998669400769895
286,aalto,2014-02-01,0.23949415300338117
287,aalto,2014-03-01,0.10443285517987846
288,aalto,2014-04-01,0.19494910876464872
289,aalto,2014-05-01,0.2059606033366384
290,aalto,2014-06-01,0.07117132996264897
291,aalto,2014-07-01,0.1285315042702115
292,aalto,2014-08-01,0.23147943139483612
293,aalto,2014-09-01,0.17098133674853713
294,aalto,2014-10-01,0.196908460933974
295,aalto,2014-11-01,0.2511253676902019
296,aalto,2014-12-01,0.25741048909985453
297,aalto,2015-01-01,0.06206896551724138
298,aalto,2015-02-01,0.06569343065693431
299,aalto,2015-04-01,0.21654558448529607
300,aalto,2015-05-01,0.21640450269178496
301,aalto,2015-06-01,0.1814717264910758
302,aalto,2015-07-01,0.1859099058717266
303,aalto,2015-08-01,0.3493758355208735
304,aalto,2015-09-01,0.14963622341566382
305,aalto,2015-10-01,0.2743306150140449
306,aalto,2015-11-01,0.34418955808461654
307,aalto,2015-12-01,0.06617864537119195
308,abbas5889,2014-02-01,0.22409919423964642
309,abbas5889,2014-03-01,0.14407233461332683
310,abbas5889,2014-04-01,0.3574454060251802
311,abbas5889,2014-05-01,0.13095126576306565
312,abbas5889,2014-06-01,0.17147614154334936
313,abbas5889,2014-07-01,0.6486097688463529
314,abbas5889,2014-08-01,0.3731176256902441
315,abbas5889,2014-09-01,0.13538782819665993
316,abbas5889,2014-10-01,0.20504745968218493
317,abbas5889,2014-11-01,0.4469269976647828
318,abbas5889,2014-12-01,0.28321363925095205
319,abbas5889,2015-01-01,0.5148437263838258
320,abbas5889,2015-02-01,0.39893002262617067
321,abbas5889,2015-07-01,0.3791004187624598
322,abbas5889,2015-08-01,0.32598317664717846
323,abbas5889,2015-09-01,0.42429420703674436
324,abbas5889,2015-10-01,0.22572097372362915
325,abbas5889,2015-11-01,0.4509613537464534
326,abbas5889,2015-12-01,0.521386306881289
327,abcd0987,2013-09-01,0.34245094652539565
328,abcd0987,2013-10-01,0.18610261703972822
329,abcd0987,2013-11-01,0.22210360224696815
330,abcd0987,2013-12-01,0.24591230709851852
331,abcd0987,2014-01-01,0.19117966063298786
332,abcd0987,2014-02-01,0.42155735922593385
333,abcd0987,2014-03-01,0.4220361224902306
334,abcd0987,2014-04-01,0.2760205550172069
335,abcd0987,2014-05-01,0.2127264196798041
336,abcd0987,2014-06-01,0.2706519748740397
337,abcd0987,2014-07-01,0.3845834051083
338,abcd0987,2014-08-01,0.33563599614471723
339,abcd0987,2014-09-01,0.27759107132003324
340,abcd0987,2014-10-01,0.3297346142100911
341,abcd0987,2014-11-01,0.2723565846444036
342,abcd0987,2014-12-01,0.18620183670872958
343,abcd0987,2015-01-01,0.3333103318503687
344,abcd0987,2015-02-01,0.3835788465324521
345,abcd0987,2015-04-01,0.3065264430024722
346,abcd0987,2015-05-01,0.6682133327220956
347,abcd0987,2015-06-01,0.6479771459770983
348,abcd0987,2015-07-01,0.38554339510458546
349,abcd0987,2015-08-01,0.5942978147314883
350,abcd0987,2015-09-01,0.19029639824759528
351,abcd0987,2015-10-01,0.39211415968422586
352,abcd0987,2015-11-01,0.39497831432326813
353,abcd0987,2015-12-01,0.835529542650226
354,acesyreyes,2014-05-01,0.24661060841011934
355,acesyreyes,2014-06-01,0.21526917706589482
356,acesyreyes,2014-07-01,0.341737016542527
357,acesyreyes,2014-08-01,0.3223047381932429
358,acesyreyes,2014-09-01,0.20534501854377568
359,acesyreyes,2014-10-01,0.4727884689090054
360,acesyreyes,2014-11-01,0.24821963918676063
361,acesyreyes,2014-12-01,0.32652520632358967
362,acesyreyes,2015-01-01,0.23127162443528287
363,acesyreyes,2015-02-01,0.2370144368800179
364,acesyreyes,2015-04-01,0.3594073127064964
365,acesyreyes,2015-05-01,0.5491982519906039
366,acesyreyes,2015-06-01,0.12242251462740639
367,acesyreyes,2015-07-01,0.21673071624726217
368,acesyreyes,2015-08-01,0.33615221172547594
369,acesyreyes,2015-09-01,0.2142851878868425
370,acesyreyes,2015-10-01,0.21269930934929088
371,acesyreyes,2015-12-01,0.09241629483293028
372,achille92,2014-05-01,0.14525412712214555
373,achille92,2014-06-01,0.25356202619864987
374,achille92,2014-07-01,0.43519137336729163
375,achille92,2014-08-01,0.26383054990187516
376,achille92,2014-09-01,0.39098468668926467
377,achille92,2014-10-01,0.27655938316900464
378,achille92,2014-11-01,0.2656958818598666
379,achille92,2014-12-01,0.331580838026561
380,achille92,2015-01-01,0.32011145489398174
381,achille92,2015-02-01,0.38016420651984867
382,achille92,2015-04-01,0.3599695105299454
383,achille92,2015-05-01,0.5777743850765825
384,achille92,2015-06-01,0.3313856697046631
385,achille92,2015-07-01,0.6928094474447787
386,achille92,2015-08-01,0.543859870155891
387,achille92,2015-09-01,0.3871346679733533
388,achille92,2015-10-01,0.5422623181304512
389,achille92,2015-11-01,0.19811200397065054
390,achille92,2015-12-01,0.26259062413626727
391,aderbalco,2013-11-01,0.20521428029033517
392,aderbalco,2013-12-01,0.32197458424891
393,aderbalco,2014-01-01,0.23700121882537656
394,aderbalco,2014-02-01,0.15247621918364967
395,aderbalco,2014-03-01,0.23426688031347132
396,aderbalco,2014-04-01,0.31055568108820203
397,aderbalco,2014-05-01,0.24422478741438886
398,aderbalco,2014-06-01,0.2146887772890999
399,aderbalco,2014-07-01,0.18298389079285923
400,aderbalco,2014-08-01,0.30060336246160757
401,aderbalco,2014-09-01,0.12888972304521684
402,aderbalco,2014-10-01,0.1491321373508456
403,aderbalco,2014-11-01,0.2626261668663772
404,aderbalco,2014-12-01,0.29402617523002983
405,aderbalco,2015-01-01,0.25156958626195614
406,aderbalco,2015-02-01,0.16611711254013223
407,aderbalco,2015-03-01,0.2050078679782981
408,aderbalco,2015-04-01,0.41366960896796573
409,aderbalco,2015-05-01,0.4475983192646192
410,aderbalco,2015-06-01,0.385429844885678
411,aderbalco,2015-07-01,0.22383835433846044
412,aderbalco,2015-08-01,0.2968368151927986
413,aderbalco,2015-09-01,0.34208389717809495
414,aderbalco,2015-10-01,0.5020569752893168
415,aderbalco,2015-11-01,0.30642736944443805
416,aderbalco,2015-12-01,0.46046686295785794
417,adibo,2014-01-01,0.0907514371510745
418,adibo,2014-03-01,0.38152210036556994
419,adibo,2014-05-01,0.1144578313253012
420,adibo,2014-06-01,0.3820440630297173
421,adibo,2014-07-01,0.25804519409031873
422,adibo,2014-08-01,0.41945205967397353
423,adibo,2014-09-01,0.21203865726602722
424,adibo,2014-10-01,0.2697913417999388
425,adibo,2014-11-01,0.29319684152515063
426,adibo,2014-12-01,0.2078892591363476
427,adibo,2015-01-01,0.24106094769336667
428,adibo,2015-02-01,0.3289017805427186
429,adibo,2015-04-01,0.25417785900074646
430,adibo,2015-05-01,0.3146868106443856
431,adibo,2015-06-01,0.22847207448210122
432,adibo,2015-07-01,0.4338455984246442
433,adibo,2015-08-01,0.15982943985698145
434,adibo,2015-09-01,0.2925784474651564
435,adibo,2015-10-01,0.2958806533109295
436,adibo,2015-11-01,0.3473322984424958
437,adibo,2015-12-01,0.2537290659379509
438,adilsonconciani,2014-05-01,0.3683415056313687
439,adilsonconciani,2014-06-01,0.16092060256543947
440,adilsonconciani,2014-07-01,0.29791400575860605
441,adilsonconciani,2014-08-01,0.44036106812065723
442,adilsonconciani,2014-09-01,0.2700135334057432
443,adilsonconciani,2014-10-01,0.24382689497538385
444,adilsonconciani,2014-11-01,0.2061586335505814
445,adilsonconciani,2014-12-01,0.2213591323833352
446,adilsonconciani,2015-01-01,0.38666421303246357
447,adilsonconciani,2015-02-01,0.2782951609110123
448,adilsonconciani,2015-03-01,0.39312677313850936
449,adilsonconciani,2015-04-01,0.15282846614061235
450,adilsonconciani,2015-05-01,0.19981630295802388
451,adilsonconciani,2015-06-01,0.4825624200754314
452,adilsonconciani,2015-07-01,0.5152494824922191
453,adilsonconciani,2015-08-01,0.21484988548483136
454,adilsonconciani,2015-09-01,0.21204050678742686
455,adilsonconciani,2015-10-01,0.4222806529889458
456,adilsonconciani,2015-11-01,0.23732236575771576
457,adilsonconciani,2015-12-01,0.2729991499397767
458,agamenon,2014-02-01,0.09399558665169823
459,agamenon,2014-03-01,0.2674360345828593
460,agamenon,2014-04-01,0.07053830931290125
461,agamenon,2014-05-01,0.13000020475066604
462,agamenon,2014-06-01,0.24126008078579547
463,agamenon,2014-07-01,0.2598937242135276
464,agamenon,2014-08-01,0.29199575608653555
465,agamenon,2014-09-01,0.1957511883247673
466,agamenon,2014-10-01,0.28064250475060926
467,agamenon,2014-11-01,0.22930914055434248
468,agamenon,2014-12-01,0.4219308295040588
469,agamenon,2015-01-01,0.157274871917983
470,agamenon,2015-02-01,0.18566238150298792
471,agamenon,2015-03-01,0.20578540635695233
472,agamenon,2015-04-01,0.32498868615490095
473,agamenon,2015-05-01,0.11921976977935969
474,agamenon,2015-06-01,0.2664400316137179
475,agamenon,2015-07-01,0.30163781190002636
476,agamenon,2015-08-01,0.3146518081932752
477,agamenon,2015-09-01,0.22796356989070493
478,agamenon,2015-10-01,0.2107229753861008
479,agamenon,2015-11-01,0.15065552051324815
480,agamenon,2015-12-01,0.3259476952467254
481,ahjetztja,2014-01-01,0.18204612302933915
482,ahjetztja,2014-02-01,0.10298102981029811
483,ahjetztja,2014-03-01,0.4344681516991045
484,ahjetztja,2014-04-01,0.2932589257444381
485,ahjetztja,2014-05-01,0.3959347856765104
486,ahjetztja,2014-06-01,0.35714285714285715
487,ahjetztja,2014-07-01,0.3147990451806746
488,ahjetztja,2014-09-01,0.24550279440645248
489,ahjetztja,2014-10-01,0.43066327699342455
490,ahjetztja,2014-11-01,0.2734307349785885
491,ahjetztja,2014-12-01,0.33658094913160674
492,ahjetztja,2015-01-01,0.3806000701836472
493,ahjetztja,2015-04-01,0.4692735609221885
494,ahjetztja,2015-05-01,0.2951774682467926
495,ahjetztja,2015-06-01,0.2638361309961789
496,ahjetztja,2015-07-01,0.2681243758482474
497,ahjetztja,2015-08-01,0.2711658590305508
498,ahjetztja,2015-09-01,0.1890573864974974
499,ahjetztja,2015-10-01,0.27899184045580017
500,ahjetztja,2015-11-01,0.4341063482538776
501,ahjetztja,2015-12-01,0.2648523660106255
502,ahmetrasay,2014-04-01,0.32969502443711574
503,ahmetrasay,2014-05-01,0.2612007563314786
504,ahmetrasay,2014-06-01,0.31249382409754956
505,ahmetrasay,2014-07-01,0.6649439413226854
506,ahmetrasay,2014-08-01,0.26793195061743413
507,ahmetrasay,2014-09-01,0.5348412979351398
508,ahmetrasay,2014-12-01,0.24269142746061223
509,ahmetrasay,2015-01-01,0.3962935216263449
510,ahmetrasay,2015-02-01,0.5853601808883532
511,ahmetrasay,2015-03-01,0.5340364125789496
512,ahmetrasay,2015-04-01,0.4201688114407528
513,ahmetrasay,2015-05-01,0.4345694918621347
514,ahmetrasay,2015-06-01,0.5516177213580431
515,ahmetrasay,2015-07-01,0.5040459814384236
516,ahmetrasay,2015-08-01,0.5489707856382271
517,ahmetrasay,2015-09-01,0.3339928872164966
518,ahmetrasay,2015-10-01,0.36316493410560025
519,ahmetrasay,2015-11-01,0.2532291420689813
520,ahmetrasay,2015-12-01,0.4146138468013468
521,ahura,2013-10-01,0.11764705882352941
522,ahura,2013-11-01,0.04975124378109453
523,ahura,2014-01-01,0.3072811411684091
524,ahura,2014-02-01,0.10307242817178887
525,ahura,2014-03-01,0.21953432922419436
526,ahura,2014-04-01,0.12099416338283979
527,ahura,2014-05-01,0.4086425868497639
528,ahura,2014-06-01,0.24962463261881077
529,ahura,2014-07-01,0.17891163173876656
530,ahura,2014-08-01,0.22233919152852094
531,ahura,2014-09-01,0.0603448275862069
532,ahura,2014-11-01,0.11243814520454083
533,ahura,2014-12-01,0.13391138081330456
534,ahura,2015-01-01,0.14522703070827714
535,ahura,2015-02-01,0.0520259970525928
536,ahura,2015-04-01,0.18614338664987407
537,ahura,2015-05-01,0.04987276262926619
538,ahura,2015-06-01,0.48175182481751827
539,ahura,2015-07-01,0.14066649076779855
540,ahura,2015-09-01,0.11873227551890321
541,ahura,2015-10-01,0.14121531717274252
542,ahura,2015-11-01,0.09254619007366259
543,ahura,2015-12-01,0.08731544720132944
544,aicho,2013-01-01,0.4578313253012048
545,aicho,2013-02-01,0.2332850258016971
546,aicho,2013-03-01,0.31240639685155763
547,aicho,2013-04-01,0.11149134663864124
548,aicho,2013-05-01,0.17402399603917607
549,aicho,2013-06-01,0.20681384855137142
550,aicho,2013-07-01,0.3843281419509202
551,aicho,2013-08-01,0.1734433330445453
552,aicho,2013-09-01,0.20070935203465867
553,aicho,2013-10-01,0.19757007323617215
554,aicho,2013-11-01,0.27747172353307625
555,aicho,2013-12-01,0.4874994397578508
556,aicho,2014-01-01,0.2583980811539883
557,aicho,2014-02-01,0.19968634270804395
558,aicho,2014-03-01,0.3493701648211861
559,aicho,2014-04-01,0.431707666540207
560,aicho,2014-05-01,0.19722460903343986
561,aicho,2014-06-01,0.19718379604703706
562,aicho,2014-07-01,0.4463258151863109
563,aicho,2014-08-01,0.17456757946596835
564,aicho,2014-09-01,0.6408269893960847
565,aicho,2014-10-01,0.2944012101278337
566,aicho,2014-11-01,0.0825530903340597
567,aicho,2014-12-01,0.5486865659214853
568,aicho,2015-02-01,0.13852886164105416
569,aicho,2015-04-01,0.23955345644066436
570,aicho,2015-05-01,0.362428818926055
571,aicho,2015-06-01,0.31007191544810764
572,aicho,2015-07-01,0.37037037037037035
573,aicho,2015-08-01,0.10679611650485436
574,aicho,2015-11-01,0.22655086848635236
575,aicho,2015-12-01,0.23970532359201985
576,aidos,2013-12-01,0.17128217689173064
577,aidos,2014-03-01,0.06551995798319328
578,aidos,2014-04-01,0.06593406593406594
579,aidos,2014-07-01,0.3157810936220544
580,aidos,2014-10-01,0.20288637194008036
581,aidos,2014-11-01,0.1497552018371002
582,aidos,2014-12-01,0.24004780171562554
583,aidos,2015-01-01,0.11180842421535293
584,aidos,2015-02-01,0.21791955319763
585,aidos,2015-03-01,0.1669624854499744
586,aidos,2015-04-01,0.1197606413040189
587,aidos,2015-05-01,0.0638378847154864
588,aidos,2015-06-01,0.17935686480587132
589,aidos,2015-07-01,0.1899273701601457
590,aidos,2015-08-01,0.18774668087310237
591,aidos,2015-09-01,0.1313771720707373
592,aidos,2015-10-01,0.09167827779444893
593,aidos,2015-11-01,0.19380616283370158
